ID,X,Y,lux,Avg_AVGIL,Avg_spots_,Avg_ADCG,Avg_illumi,DN,Avg_DN,LV
1,114.1578528,22.28223611,99,87.13805389,26858.33333,153.2104746,0.90450886,3587,3789.333333,10
2,114.157525,22.28215278,28,73.03861782,18583,148.4027478,0.88065198,3884,3329.642857,10
3,114.1576472,22.28196389,96,73.03861782,18583,148.4027478,0.88065198,3884,3329.642857,10
4,114.1567611,22.28145278,58,69.1513248,16371.44444,139.8114673,0.87048775,3212,3563.888889,9
5,114.1563861,22.28174444,71,72.09064301,18145.91304,160.3961579,0.87279226,3619,3404.086957,10
6,114.1563722,22.28175,69,72.09064301,18145.91304,160.3961579,0.87279226,3619,3404.086957,10
7,114.1557083,22.28124722,163,59.01566795,11524.81481,146.0377152,0.84785283,3785,2044.740741,10
8,114.1559056,22.28144722,24,56.8176283,9796,149.0426633,0.86451109,3892,2202.235294,10
9,114.1560444,22.281525,92,56.8176283,9796,149.0426633,0.86451109,3892,2202.235294,10
10,114.1549833,22.283575,59,63.83864766,12268.48387,150.6777752,0.86385935,1854,2702.741935,7
11,114.1549306,22.28362222,62,60.86587982,11348.1,142.896026,0.80856945,1854,2156.4,7
12,114.1528028,22.28530278,30,55.10573402,8318.076923,137.3304121,0.85512549,990,1839.384615,5
13,114.1532361,22.28579444,23,55.10573402,8318.076923,137.3304121,0.85512549,3633,1839.384615,10
14,114.1497944,22.28648333,12,40.57290649,9586.642857,136.1974879,0.88471436,1287,1588.214286,6
15,114.1478111,22.28689444,61,52.99408637,9346.555556,120.3027623,0.88211899,991,1125.777778,5
16,114.1478111,22.28689444,40,52.99408637,9346.555556,120.3027623,0.88211899,991,1125.777778,5
17,114.1698222,22.31377778,37,57.32062508,10650.17647,132.1646385,0.8960223,2382,1736.764706,8
18,114.1698389,22.3138,66,73.6539299,18616.3,159.2598385,0.79636029,2382,3321.7,8
19,114.1698389,22.31379444,49,73.6539299,18616.3,159.2598385,0.79636029,2382,3321.7,8
20,114.1696472,22.31432778,40,51.99526691,14133.25,166.3416497,0.78267791,1387,1040,6
21,114.1697,22.31443056,25,73.6539299,18616.3,159.2598385,0.79636029,1947,3321.7,7
22,114.1697222,22.31445278,24,77.69349353,21840.66667,147.950761,0.84148001,1947,3591.5,7
23,114.1696083,22.31478889,76,57.74302902,7695,150.7794667,0.79800783,1987,2019.8,7
24,114.1695111,22.31524444,75,57.74302902,7695,150.7794667,0.79800783,3106,2019.8,9
25,114.1695028,22.31523611,99,57.74302902,7695,150.7794667,0.79800783,3106,2019.8,9
26,114.1695556,22.31524722,63,77.69349353,21840.66667,147.950761,0.84148001,3106,3591.5,9
27,114.1695861,22.31526389,119,77.12019424,13993.8,138.5273908,0.92239455,3106,3829,9
28,114.1695861,22.31526389,61,77.12019424,13993.8,138.5273908,0.92239455,3106,3829,9
29,114.1700667,22.31531389,39,77.69349353,21840.66667,147.950761,0.84148001,3977,3591.5,10
30,114.1700667,22.31531389,45,77.69349353,21840.66667,147.950761,0.84148001,3977,3591.5,10
31,114.1700528,22.31531944,56,77.69349353,21840.66667,147.950761,0.84148001,3977,3591.5,10
32,114.1700444,22.31543056,169,77.12019424,13993.8,138.5273908,0.92239455,3977,3829,10
33,114.170075,22.31546111,67,77.12019424,13993.8,138.5273908,0.92239455,4039,3829,10
34,114.1700667,22.31546111,81,77.12019424,13993.8,138.5273908,0.92239455,3977,3829,10
35,114.1690972,22.31516389,45,57.74302902,7695,150.7794667,0.79800783,2252,2019.8,8
36,114.169075,22.31514722,70,57.74302902,7695,150.7794667,0.79800783,2252,2019.8,8
37,114.169075,22.31515,64,57.74302902,7695,150.7794667,0.79800783,2252,2019.8,8
38,114.1690139,22.31519722,48,54.53198242,6025.4,128.5969934,0.89549638,2252,2079.6,8
39,114.1690056,22.31519444,37,54.53198242,6025.4,128.5969934,0.89549638,2252,2079.6,8
40,114.1689528,22.31518611,34,54.53198242,6025.4,128.5969934,0.89549638,2252,2079.6,8
41,114.1687167,22.31509722,30,50.82174969,6983.625,157.7985952,0.84590074,1297,1271.75,6
42,114.1685417,22.31511111,24,49.95083084,5976.2,138.2684852,0.93123867,1297,1353,6
43,114.1685417,22.31511111,21,49.95083084,5976.2,138.2684852,0.93123867,1297,1353,6
44,114.1685417,22.31511389,21,49.95083084,5976.2,138.2684852,0.93123867,1297,1353,6
45,114.1684889,22.31510278,19,49.95083084,5976.2,138.2684852,0.93123867,707,1353,4
46,114.1684806,22.31510278,21,49.95083084,5976.2,138.2684852,0.93123867,707,1353,4
47,114.1684556,22.31500556,23,46.33965836,7576.6,164.0523791,0.92513326,707,775.4,4
48,114.1684556,22.31501944,20,46.33965836,7576.6,164.0523791,0.92513326,707,775.4,4
49,114.1685417,22.31464444,15,31.33965836,7576.6,164.0523791,0.92513326,929,775.4,5
50,114.1685417,22.31462222,16,31.33965836,7576.6,164.0523791,0.92513326,929,775.4,5
51,114.1686694,22.31429167,14,35.82174969,6983.625,157.7985952,0.84590074,838,1271.75,5
52,114.1686694,22.31428611,18,35.82174969,6983.625,157.7985952,0.84590074,838,1271.75,5
53,114.1686778,22.31428611,25,50.82174969,6983.625,157.7985952,0.84590074,838,1271.75,5
54,114.1686778,22.31428889,21,50.82174969,6983.625,157.7985952,0.84590074,838,1271.75,5
55,114.1682278,22.31419444,19,46.33965836,7576.6,164.0523791,0.92513326,876,775.4,5
56,114.1682194,22.314175,11,31.33965836,7576.6,164.0523791,0.92513326,876,775.4,5
57,114.1682194,22.31417222,25,53.2307272,8427.25,112.0815253,0.87630167,876,858.25,5
58,114.1682194,22.31417222,29,53.2307272,8427.25,112.0815253,0.87630167,876,858.25,5
59,114.1682056,22.31418056,35,46.33965836,7576.6,164.0523791,0.92513326,876,775.4,5
60,114.1682056,22.31418056,32,46.33965836,7576.6,164.0523791,0.92513326,876,775.4,5
61,114.1682056,22.31418056,31,46.33965836,7576.6,164.0523791,0.92513326,876,775.4,5
62,114.1682056,22.31419444,25,46.33965836,7576.6,164.0523791,0.92513326,876,775.4,5
63,114.1682444,22.31366111,17,39.27357356,8076.222222,147.1304789,0.89792407,915,1322.555556,5
64,114.1682528,22.31362778,16,39.27357356,8076.222222,147.1304789,0.89792407,915,1322.555556,5
65,114.1683111,22.31349444,15,48.32374344,8042.8,139.0918951,0.84670921,1015,1692,5
66,114.1683111,22.31350556,22,63.32374344,8042.8,139.0918951,0.84670921,1015,1692,5
67,114.168525,22.31350278,22,63.32374344,8042.8,139.0918951,0.84670921,1093,1692,5
68,114.1688083,22.31361389,14,37.62833623,12048.14286,136.6089456,0.82806525,865,961.1428571,5
69,114.1688,22.313825,20,52.62833623,12048.14286,136.6089456,0.82806525,865,961.1428571,5
70,114.1687083,22.31423056,27,52.62833623,12048.14286,136.6089456,0.82806525,728,961.1428571,4
71,114.1690667,22.31436389,27,57.74302902,7695,150.7794667,0.79800783,1129,2019.8,5
72,114.1690667,22.31436111,32,57.74302902,7695,150.7794667,0.79800783,1129,2019.8,5
73,114.1691972,22.31447222,62,57.74302902,7695,150.7794667,0.79800783,1129,2019.8,5
74,114.1689972,22.31473611,51,57.74302902,7695,150.7794667,0.79800783,1360,2019.8,6
75,114.1690139,22.31478889,68,57.74302902,7695,150.7794667,0.79800783,1360,2019.8,6
76,114.1690056,22.3148,65,57.74302902,7695,150.7794667,0.79800783,1360,2019.8,6
77,114.169175,22.31519167,28,54.53198242,6025.4,128.5969934,0.89549638,2252,2079.6,8
78,114.1700278,22.31537222,57,77.12019424,13993.8,138.5273908,0.92239455,3977,3829,10
79,114.1700528,22.31537778,44,77.12019424,13993.8,138.5273908,0.92239455,3977,3829,10
80,114.1700972,22.31531667,46,77.69349353,21840.66667,147.950761,0.84148001,4039,3591.5,10
81,114.1699139,22.31365833,29,66.19640109,12355.53333,154.1351237,0.82287134,2382,2431.333333,8
82,114.1699694,22.31368056,30,66.19640109,12355.53333,154.1351237,0.82287134,2382,2431.333333,8
83,114.1695944,22.31330278,9,57.32062508,10650.17647,132.1646385,0.8960223,1337,1736.764706,6
84,114.1698389,22.31343611,75,57.32062508,10650.17647,132.1646385,0.8960223,1757,1736.764706,7
85,114.1698444,22.31344167,58,57.32062508,10650.17647,132.1646385,0.8960223,1757,1736.764706,7
86,114.1698611,22.31346111,60,57.32062508,10650.17647,132.1646385,0.8960223,1757,1736.764706,7
87,114.1698778,22.31348611,66,57.32062508,10650.17647,132.1646385,0.8960223,1757,1736.764706,7
88,114.1699889,22.31319167,49,66.19640109,12355.53333,154.1351237,0.82287134,1757,2431.333333,7
89,114.1699833,22.31317778,37,66.19640109,12355.53333,154.1351237,0.82287134,1757,2431.333333,7
90,114.1700139,22.31296111,44,66.19640109,12355.53333,154.1351237,0.82287134,1781,2431.333333,7
91,114.169975,22.31295,48,57.32062508,10650.17647,132.1646385,0.8960223,1781,1736.764706,7
92,114.1699528,22.31293889,48,57.32062508,10650.17647,132.1646385,0.8960223,1781,1736.764706,7
93,114.1698694,22.31289722,39,57.32062508,10650.17647,132.1646385,0.8960223,1781,1736.764706,7
94,114.1700056,22.31299167,34,66.19640109,12355.53333,154.1351237,0.82287134,1781,2431.333333,7
95,114.1699139,22.313725,101,66.19640109,12355.53333,154.1351237,0.82287134,2382,2431.333333,8
96,114.1703111,22.31390278,195,73.6539299,18616.3,159.2598385,0.79636029,2758,3321.7,9
97,114.1703278,22.31385278,115,73.6539299,18616.3,159.2598385,0.79636029,2758,3321.7,9
98,114.1703278,22.31385278,35,73.6539299,18616.3,159.2598385,0.79636029,2758,3321.7,9
99,114.1703806,22.31386944,41,73.6539299,18616.3,159.2598385,0.79636029,2758,3321.7,9
100,114.1702889,22.31414722,48,73.6539299,18616.3,159.2598385,0.79636029,2758,3321.7,9
101,114.1702889,22.31416944,83,73.6539299,18616.3,159.2598385,0.79636029,2758,3321.7,9
102,114.1702278,22.31446389,29,73.6539299,18616.3,159.2598385,0.79636029,3129,3321.7,9
103,114.1702417,22.31458889,30,77.69349353,21840.66667,147.950761,0.84148001,4074,3591.5,10
104,114.1701889,22.31458333,45,77.69349353,21840.66667,147.950761,0.84148001,4074,3591.5,10
105,114.1701889,22.31458889,58,77.69349353,21840.66667,147.950761,0.84148001,4074,3591.5,10
106,114.1702278,22.31459444,48,77.69349353,21840.66667,147.950761,0.84148001,4074,3591.5,10
107,114.1703028,22.314575,47,80.05283203,24843.4,152.3675665,0.83904651,4074,3688.6,10
108,114.1704944,22.31456111,146,73.22105153,19018.83333,157.2729021,0.78778693,3984,3320.916667,10
109,114.1704861,22.31455833,224,73.22105153,19018.83333,157.2729021,0.78778693,4052,3320.916667,10
110,114.1705472,22.31455556,124,73.22105153,19018.83333,157.2729021,0.78778693,4052,3320.916667,10
111,114.1704861,22.31461111,75,80.05283203,24843.4,152.3675665,0.83904651,3984,3688.6,10
112,114.1702361,22.31487778,24,77.69349353,21840.66667,147.950761,0.84148001,4074,3591.5,10
113,114.1702111,22.31500833,77,80.05283203,24843.4,152.3675665,0.83904651,4072,3688.6,10
114,114.1702111,22.31501111,63,80.05283203,24843.4,152.3675665,0.83904651,4072,3688.6,10
115,114.1702111,22.31501111,69,80.05283203,24843.4,152.3675665,0.83904651,4072,3688.6,10
116,114.1701806,22.31516111,86,80.05283203,24843.4,152.3675665,0.83904651,4072,3688.6,10
117,114.1701806,22.31517222,64,80.05283203,24843.4,152.3675665,0.83904651,4072,3688.6,10
118,114.1699139,22.31537778,46,77.12019424,13993.8,138.5273908,0.92239455,3977,3829,10
119,114.1707222,22.31543056,109,60.58301417,11497.97436,131.9947707,0.87169226,4058,1957.282051,10
120,114.1706778,22.31544722,133,60.58301417,11497.97436,131.9947707,0.87169226,4058,1957.282051,10
121,114.1707,22.31544444,118,60.58301417,11497.97436,131.9947707,0.87169226,4058,1957.282051,10
122,114.1706694,22.31574444,170,81.46420797,20501.25,155.5962086,0.92422309,4041,3967.25,10
123,114.1706306,22.31577778,146,81.46420797,20501.25,155.5962086,0.92422309,4041,3967.25,10
124,114.1706556,22.31587778,149,81.46420797,20501.25,155.5962086,0.92422309,4041,3967.25,10
125,114.1706167,22.31603889,92,81.46420797,20501.25,155.5962086,0.92422309,4034,3967.25,10
126,114.1706083,22.31609167,47,81.46420797,20501.25,155.5962086,0.92422309,4034,3967.25,10
127,114.1706028,22.31610833,45,81.46420797,20501.25,155.5962086,0.92422309,4034,3967.25,10
128,114.1705111,22.31656944,34,81.46420797,20501.25,155.5962086,0.92422309,3940,3967.25,10
129,114.1704722,22.316625,26,81.46420797,20501.25,155.5962086,0.92422309,4061,3967.25,10
130,114.1704639,22.31663056,33,81.46420797,20501.25,155.5962086,0.92422309,4061,3967.25,10
131,114.1704333,22.31662222,36,81.46420797,20501.25,155.5962086,0.92422309,4061,3967.25,10
132,114.1703722,22.31662222,50,81.46420797,20501.25,155.5962086,0.92422309,4061,3967.25,10
133,114.1702806,22.31662778,47,81.46420797,20501.25,155.5962086,0.92422309,4061,3967.25,10
134,114.17025,22.31663056,58,81.46420797,20501.25,155.5962086,0.92422309,4061,3967.25,10
135,114.1702417,22.31662222,68,81.46420797,20501.25,155.5962086,0.92422309,4061,3967.25,10
136,114.1700667,22.31653889,219,81.46420797,20501.25,155.5962086,0.92422309,4008,3967.25,10
137,114.1700667,22.31655556,229,81.46420797,20501.25,155.5962086,0.92422309,4008,3967.25,10
138,114.1700806,22.31653889,201,81.46420797,20501.25,155.5962086,0.92422309,4008,3967.25,10
139,114.1700972,22.31652778,125,81.46420797,20501.25,155.5962086,0.92422309,4008,3967.25,10
140,114.1700972,22.31651389,93,81.46420797,20501.25,155.5962086,0.92422309,4008,3967.25,10
141,114.1700806,22.31650556,78,81.46420797,20501.25,155.5962086,0.92422309,4008,3967.25,10
142,114.1700667,22.31632222,56,81.46420797,20501.25,155.5962086,0.92422309,4000,3967.25,10
143,114.1698389,22.31536944,133,77.12019424,13993.8,138.5273908,0.92239455,3977,3829,10
144,114.1698528,22.31536944,74,77.12019424,13993.8,138.5273908,0.92239455,3977,3829,10
145,114.1698778,22.31537222,63,77.12019424,13993.8,138.5273908,0.92239455,3977,3829,10
146,114.1699139,22.31537778,46,77.12019424,13993.8,138.5273908,0.92239455,3977,3829,10
147,114.1700222,22.31537778,36,77.12019424,13993.8,138.5273908,0.92239455,3977,3829,10
148,114.1700222,22.31537778,54,77.12019424,13993.8,138.5273908,0.92239455,3977,3829,10
149,114.1845489,22.27989416,147,89.97188187,39414,127.4923436,0.942108216,4095,4095,10
150,114.1845489,22.27989416,147,92.68288422,29780,127.4263084,0.841078522,4095,4095,10
151,114.1845489,22.27989416,110,89.97188187,39414,127.4923436,0.942108216,4095,4095,10
152,114.1845489,22.27989416,110,92.68288422,29780,127.4263084,0.841078522,4095,4095,10
153,114.1845489,22.27989416,120,89.97188187,39414,127.4923436,0.942108216,4095,4095,10
154,114.1845489,22.27989416,120,92.68288422,29780,127.4263084,0.841078522,4095,4095,10
155,114.1855914,22.28051265,220,85.47032166,30328,174.9020462,0.722688644,3934,3934,10
156,114.1855914,22.28051265,220,78.76742935,32493,142.8614664,0.924895095,3934,3934,10
157,114.1855914,22.28051265,65,85.47032166,30328,174.9020462,0.722688644,3934,3934,10
158,114.1855914,22.28051265,65,78.76742935,32493,142.8614664,0.924895095,3934,3934,10
159,114.1855914,22.28051265,120,85.47032166,30328,174.9020462,0.722688644,3934,3934,10
160,114.1855914,22.28051265,120,78.76742935,32493,142.8614664,0.924895095,3934,3934,10
161,114.1855914,22.28051265,220,85.47032166,30328,174.9020462,0.722688644,3934,3934,10
162,114.1855914,22.28051265,220,78.76742935,32493,142.8614664,0.924895095,3934,3934,10
163,114.1866826,22.28093354,120,92.70129776,17206,141.1556052,0.917689478,3705,3705,10
164,114.1866826,22.28093354,120,98.03601837,40130,194.7031267,0.455148846,3657,3657,10
165,114.1866826,22.28093354,120,89.85890198,31071,171.4657066,0.647029687,3705,3705,10
166,114.1866826,22.28093354,120,106.0892067,35763,144.2553995,0.976043601,3705,3705,10
167,114.1866826,22.28093354,26,92.70129776,17206,141.1556052,0.917689478,3705,3705,10
168,114.1866826,22.28093354,26,98.03601837,40130,194.7031267,0.455148846,3657,3657,10
169,114.1866826,22.28093354,26,89.85890198,31071,171.4657066,0.647029687,3705,3705,10
170,114.1866826,22.28093354,26,106.0892067,35763,144.2553995,0.976043601,3705,3705,10
171,114.1866826,22.28093354,93,92.70129776,17206,141.1556052,0.917689478,3705,3705,10
172,114.1866826,22.28093354,93,98.03601837,40130,194.7031267,0.455148846,3657,3657,10
173,114.1866826,22.28093354,93,89.85890198,31071,171.4657066,0.647029687,3705,3705,10
174,114.1866826,22.28093354,93,106.0892067,35763,144.2553995,0.976043601,3705,3705,10
175,114.1875983,22.28070292,15,43.203125,6267,157.0934878,0.968896552,3092,3092,9
176,114.1875983,22.28070292,15,58.79483795,4695,165.5510173,0.648793234,2509,2509,9
177,114.1875983,22.28070292,15,47.27071381,2068,121.5231743,0.559614099,3092,3092,9
178,114.1875983,22.28070292,40,58.203125,6267,157.0934878,0.968896552,3092,3092,9
179,114.1875983,22.28070292,40,73.79483795,4695,165.5510173,0.648793234,2509,2509,9
180,114.1875983,22.28070292,40,62.27071381,2068,121.5231743,0.559614099,3092,3092,9
181,114.1875983,22.28070292,3,18.203125,6267,157.0934878,0.968896552,3092,3092,9
182,114.1875983,22.28070292,3,13.79483795,4695,165.5510173,0.648793234,2509,2509,9
183,114.1910811,22.28329985,7,24.09532547,28231,143.1791513,0.937549703,2770,2770,9
184,114.1910811,22.28329985,7,22.14241791,13184,118.0028332,0.488239118,2281,2281,8
185,114.1917953,22.28188474,6,19.32521439,2460,91.021686,0.953362627,1060,1060,5
186,114.1917953,22.28188474,6,19.49812317,6462,142.7144124,0.772038438,984,984,5
187,114.1917953,22.28188474,6,19.13438416,2667,125.0622152,0.84040052,984,984,5
188,114.1917953,22.28188474,6,24.37969208,11403,107.2659512,0.484684593,984,984,5
189,114.1917953,22.28188474,10,34.32521439,2460,91.021686,0.953362627,1060,1060,5
190,114.1917953,22.28188474,10,34.49812317,6462,142.7144124,0.772038438,984,984,5
191,114.1917953,22.28188474,10,44.13438416,2667,125.0622152,0.84040052,984,984,5
192,114.1917953,22.28188474,10,29.37969208,11403,107.2659512,0.484684593,984,984,5
193,114.1928761,22.28197273,6,16.49643707,2666,139.9701028,0.400559512,1408,1408,6
194,114.1928761,22.28197273,6,16.49643707,2666,139.9701028,0.400559512,1408,1408,6
195,114.1928761,22.28197273,12,31.49643707,2666,139.9701028,0.400559512,1408,1408,6
196,114.1924103,22.27992113,6,20.06716919,3802,112.5185236,0.98654436,2214,2214,8
197,114.1924103,22.27992113,6,22.29219437,10294,166.1953939,0.786066094,2214,2214,8
198,114.1924103,22.27992113,6,26.52713013,2634,134.6367057,0.856335635,2214,2214,8
199,114.1924103,22.27992113,6,20.11492157,7857,140.9649522,0.937888238,2214,2214,8
200,114.1924103,22.27992113,1,12.29219437,10294,166.1953939,0.786066094,2214,2214,8
201,114.1924103,22.27992113,9,22.29219437,10294,166.1953939,0.786066094,2214,2214,8
202,114.1924103,22.27992113,9,26.52713013,2634,134.6367057,0.856335635,2214,2214,8
203,114.1924103,22.27992113,9,20.11492157,7857,140.9649522,0.937888238,2214,2214,8
204,114.1924103,22.27992113,7,30.06716919,3802,112.5185236,0.98654436,2214,2214,8
205,114.1924103,22.27992113,7,22.29219437,10294,166.1953939,0.786066094,2214,2214,8
206,114.1924103,22.27992113,7,20.11492157,7857,140.9649522,0.937888238,2214,2214,8
207,114.1930748,22.2781013,7,22.84464645,9846,186.2908724,0.952776849,693,693,4
208,114.1930748,22.2781013,3,22.84464645,9846,186.2908724,0.952776849,693,693,4
209,114.1930748,22.2781013,6,22.84464645,9846,186.2908724,0.952776849,693,693,4
210,114.1937014,22.27689396,9,20.63073349,7215,111.3824342,0.859685266,816,816,4
211,114.1937014,22.27689396,9,27.45532227,6206,73.2672813,0.851559141,816,816,4
212,114.1937014,22.27689396,9,27.57909012,2105,118.1967404,0.857174957,855,855,5
213,114.1937014,22.27689396,11,32.57909012,2105,118.1967404,0.857174957,855,855,5
214,114.1845489,22.27989416,147,89.97188187,39414,127.4923436,0.942108216,4095,4095,10
215,114.1845489,22.27989416,147,92.68288422,29780,127.4263084,0.841078522,4095,4095,10
216,114.1845489,22.27989416,110,89.97188187,39414,127.4923436,0.942108216,4095,4095,10
217,114.1845489,22.27989416,110,92.68288422,29780,127.4263084,0.841078522,4095,4095,10
218,114.1845489,22.27989416,120,89.97188187,39414,127.4923436,0.942108216,4095,4095,10
219,114.1845489,22.27989416,120,92.68288422,29780,127.4263084,0.841078522,4095,4095,10
220,114.1855914,22.28051265,220,85.47032166,30328,174.9020462,0.722688644,3934,3934,10
