r2,n,model,x,y,variable
0.5824269192902308,910,LinearRegression(),"[8.24020924 8.11092061 8.11092061 8.17888817 8.13302576 8.13302576
 7.62351522 7.69768215 7.69768215 7.90239199 7.67665907 7.51772986
 7.51772986 7.37099501 7.02711731 7.02711731 7.46035491 8.10853298
 8.10853298 6.94793707 8.10853298 8.18660362 7.61124875 7.61124875
 7.61124875 8.18660362 8.25062008 8.25062008 8.18660362 8.18660362
 8.18660362 8.25062008 8.25062008 8.25062008 7.61124875 7.61124875
 7.61124875 7.64041159 7.64041159 7.64041159 7.14893519 7.21081845
 7.21081845 7.21081845 7.21081845 7.21081845 6.65466785 6.65466785
 6.65466785 6.65466785 7.14893519 7.14893519 7.14893519 7.14893519
 6.65466785 6.65466785 6.75605992 6.75605992 6.65466785 6.65466785
 6.65466785 6.65466785 7.188077   7.188077   7.43425738 7.43425738
 7.43425738 6.86916294 6.86916294 6.86916294 7.61124875 7.61124875
 7.61124875 7.61124875 7.61124875 7.61124875 7.64041159 8.25062008
 8.25062008 8.18660362 7.79660629 7.79660629 7.46035491 7.46035491
 7.46035491 7.46035491 7.46035491 7.79660629 7.79660629 7.79660629
 7.46035491 7.46035491 7.46035491 7.79660629 7.79660629 8.10853298
 8.10853298 8.10853298 8.10853298 8.10853298 8.10853298 8.10853298
 8.18660362 8.18660362 8.18660362 8.18660362 8.21327333 8.1082972
 8.1082972  8.1082972  8.21327333 8.18660362 8.21327333 8.21327333
 8.21327333 8.21327333 8.21327333 8.25062008 7.57982286 7.57982286
 7.57982286 8.28608047 8.28608047 8.28608047 8.28608047 8.28608047
 8.28608047 8.28608047 8.28608047 8.28608047 8.28608047 8.28608047
 8.28608047 8.28608047 8.28608047 8.28608047 8.28608047 8.28608047
 8.28608047 8.28608047 8.28608047 8.28608047 8.25062008 8.25062008
 8.25062008 8.25062008 8.25062008 8.25062008 8.31776617 8.31776617
 8.31776617 8.31776617 8.31776617 8.31776617 8.27766616 8.27766616
 8.27766616 8.27766616 8.27766616 8.27766616 8.27766616 8.27766616
 8.21770841 8.20467183 8.21770841 8.21770841 8.21770841 8.20467183
 8.21770841 8.21770841 8.21770841 8.20467183 8.21770841 8.21770841
 8.03689677 7.82803803 8.03689677 8.03689677 7.82803803 8.03689677
 8.03689677 7.82803803 7.92696354 7.73280753 6.96696714 6.89264164
 6.89264164 6.89264164 6.96696714 6.89264164 6.89264164 6.89264164
 7.25063551 7.25063551 7.25063551 7.70300768 7.70300768 7.70300768
 7.70300768 7.70300768 7.70300768 7.70300768 7.70300768 7.70300768
 7.70300768 7.70300768 6.54247196 6.54247196 6.54247196 6.70563909
 6.70563909 6.75227038 6.75227038 8.31776617 8.31776617 8.31776617
 8.31776617 8.31776617 8.31776617 8.27766616 8.27766616 8.27766616
 8.27766616 8.27766616 8.27766616 8.27766616 8.27766616 8.21770841
 8.20467183 8.21770841 8.21770841 8.21770841 8.20467183 8.21770841
 8.21770841 8.21770841 8.20467183 8.21770841 8.21770841 8.03689677
 7.82803803 8.03689677 8.03689677 7.82803803 8.03689677 7.73280753
 6.96696714 6.89264164 6.89264164 6.96696714 6.89264164 6.89264164
 6.89264164 7.25063551 7.25063551 7.25063551 7.70300768 7.70300768
 7.70300768 6.54247196 6.54247196 6.54247196 6.70563909 6.70563909
 6.75227038 6.75227038 7.67971364 7.67971364 8.26487826 8.18535022
 8.18535022 8.18535022 8.26487826 8.18535022 8.26821888 8.18535022
 8.26821888 8.26821888 8.26487826 8.31605572 8.31776617 8.30498958
 8.30498958 8.25660734 8.30498958 8.30498958 8.30498958 8.25660734
 8.19257047 8.31115255 8.25660734 8.30498958 8.05197808 7.65491705
 7.65491705 7.65491705 7.65491705 7.65491705 6.73578001 7.02286809
 7.37086017 7.02286809 7.50218649 7.50218649 7.18916774 7.18916774
 7.18916774 6.90975328 7.30114781 7.9683195  8.13241267 8.13241267
 8.13241267 8.13241267 8.13241267 7.86863689 7.86863689 7.77779263
 8.13241267 7.94626364 7.94626364 6.73340189 6.73340189 6.73340189
 6.73340189 6.63725803 6.63725803 6.73340189 6.43615037 6.43615037
 6.43615037 6.73340189 6.43615037 6.43615037 7.02108396 7.02108396
 7.02108396 6.94119006 7.22548147 7.02108396 7.02108396 7.02108396
 7.22548147 6.75343792 7.22548147 6.97821374 6.97821374 7.22548147
 6.46925032 6.42648846 6.42648846 6.46925032 7.02908756 7.06987413
 7.02908756 6.8741985  6.8741985  7.06987413 7.06987413 6.96508035
 6.79458658 6.79458658 6.79458658 6.79458658 6.96508035 6.79458658
 6.96508035 6.96508035 6.96508035 6.81014245 6.80682936 7.02908756
 6.72982407 6.96508035 6.96508035 6.79458658 6.79458658 6.79458658
 6.79458658 6.79458658 6.84054653 6.84054653 6.84054653 6.84054653
 6.84054653 6.84054653 6.84054653 6.84054653 6.84054653 6.61204103
 6.61204103 6.61204103 6.53813982 6.53524127 6.50727771 6.73696696
 6.73696696 6.73696696 6.86066367 6.73696696 6.86066367 6.73696696
 6.73696696 6.86066367 7.1538338  6.86066367 7.1538338  6.86066367
 8.19863946 7.80669637 7.80669637 7.31853955 8.19863946 7.80669637
 7.80669637 7.31853955 8.19863946 7.31853955 7.80669637 7.80669637
 7.20934026 7.88532924 7.88532924 7.16780918 8.19863946 7.80669637
 7.31853955 6.99576616 7.28961052 6.82110747 6.8134446  6.57507584
 6.8134446  6.8134446  6.57507584 6.8134446  7.08840878 7.27931884
 7.27931884 7.3472997  7.84932382 7.84932382 7.13727844 7.13727844
 7.06219163 7.13727844 7.13727844 7.13727844 7.13727844 7.13727844
 7.13727844 7.13727844 6.86693328 6.86693328 6.86693328 6.88038408
 6.88038408 6.88038408 7.18235211 7.35500192 7.35500192 7.18235211
 7.18235211 8.1942293  8.1942293  8.1942293  7.87929149 8.1942293
 7.87929149 8.1942293  8.1942293  7.87929149 7.87929149 8.1942293
 8.1942293  8.1942293  8.1942293  8.1942293  7.87929149 7.87929149
 8.1942293  8.1942293  7.87929149 8.1942293  7.87929149 7.87929149
 8.1942293  8.1942293  7.87929149 8.1942293  7.87929149 7.87929149
 8.1942293  8.1942293  7.87929149 8.1942293  8.24983649 8.24983649
 8.24983649 8.1942293  8.1942293  8.1942293  7.87929149 7.87929149
 8.1942293  8.24983649 8.26693535 8.24983649 8.26693535 8.24983649
 8.26693535 8.26693535 8.26693535 8.26693535 8.26693535 8.26693535
 8.26693535 8.26693535 8.26693535 8.26693535 8.23906533 8.23906533
 8.23906533 7.30047281 8.23906533 8.23906533 7.30047281 7.30047281
 7.13009851 7.13009851 7.13009851 7.74586823 7.94058383 7.74586823
 7.74586823 7.94058383 7.74586823 7.74586823 7.94058383 7.74586823
 7.74586823 7.94058383 7.74586823 7.74586823 7.04228617 7.74586823
 7.74586823 7.74586823 7.74586823 7.74586823 7.94058383 7.74586823
 7.74586823 7.74586823 7.94058383 7.74586823 7.74586823 7.74586823
 7.74586823 7.28344823 7.74586823 7.74586823 7.74586823 7.28344823
 7.28344823 7.28344823 7.28344823 6.57368017 6.57368017 6.57368017
 6.57368017 6.57368017 6.57368017 6.57368017 7.19818358 7.19818358
 6.57368017 6.57368017 6.57368017 6.57368017 7.11639414 7.11639414
 6.73221071 6.73221071 6.73221071 6.73221071 7.4593389  7.44483327
 7.44483327 7.4593389  7.44483327 7.44483327 7.44483327 7.49108759
 7.57660977 7.52185925 7.52185925 7.52185925 7.57660977 7.52185925
 7.47363711 7.52185925 7.52185925 7.52185925 7.33236921 7.33236921
 7.52185925 7.52185925 7.33236921 6.90775528 6.90775528 6.90775528
 6.90775528 6.90775528 6.90775528 6.90775528 6.90775528 6.90775528
 6.84481548 6.84481548 6.84481548 6.73459166 6.73459166 6.73459166
 6.73459166 6.73459166 6.73459166 6.84481548 6.84481548 6.73459166
 6.73459166 6.73459166 6.73459166 6.73459166 6.73459166 6.73459166
 6.73459166 6.61069604 6.61069604 6.79234443 6.73933663 6.97447891
 6.79234443 6.97447891 6.79234443 6.97447891 6.79234443 6.97447891
 6.97447891 6.79234443 6.73933663 6.79234443 6.79234443 6.79234443
 6.79234443 6.73933663 6.97447891 6.99942247 6.99942247 6.99942247
 6.99942247 6.73933663 6.79234443 6.79234443 6.99942247 6.73933663
 7.21155673 7.21155673 7.21890971 7.21155673 6.99942247 7.21890971
 7.21890971 7.21155673 7.21155673 7.21155673 7.21155673 7.21155673
 7.21155673 7.21155673 7.21155673 7.21155673 7.21155673 7.21155673
 6.93731408 7.21890971 7.21890971 6.93731408 7.21890971 7.21155673
 7.21890971 7.21155673 7.21155673 7.21155673 7.03878354 7.03878354
 7.3689704  7.03878354 7.03878354 7.3689704  6.91770561 6.91770561
 6.91770561 7.231287   7.231287   7.10906214 7.10906214 7.231287
 7.231287   7.231287   7.231287   7.231287   7.231287   7.231287
 7.231287   7.231287   7.231287   7.231287   7.231287   7.231287
 7.231287   7.231287   7.231287   7.231287   7.231287   7.231287
 7.10906214 7.10906214 7.10906214 7.10906214 7.10906214 7.10906214
 6.98564182 7.21817684 6.98564182 6.73221071 6.98564182 7.21817684
 6.98564182 6.73221071 7.21817684 6.98564182 7.21817684 7.14598447
 7.14598447 6.73221071 6.77422389 5.50533154 5.50533154 5.50533154
 5.50533154 6.5539334  7.17778242 6.45833828 6.5998705  7.49220304
 7.49220304 7.17701877 7.17778242 6.45833828 6.5998705  7.57147365
 6.5539334  7.46106551 7.60339934 7.08590146 7.02108396 7.02108396
 7.19743535 7.08590146 7.11151212 7.3125535  7.3125535  7.27100854
 7.58018942 8.16593214 8.25192471 8.31483218 7.138867   7.3085428
 8.12651817 7.95577578 7.76131918 7.89692466 8.16593214 7.3085428
 8.282483   7.96519829 7.38398946 7.58018942 7.43543802 7.43366654
 7.55066124 7.58018942 8.31776617 7.88495295 7.38398946 7.96519829
 6.55535689 7.82524529 6.62007321 7.31853955 6.69084228 6.95081477
 7.65444323 7.20711886 6.99850964 7.39387829 7.02108396 7.43070708
 7.78945457 7.46336305 8.282483   8.18311808 7.33498188 7.3085428
 7.14045304 7.41938058 7.60589    7.6718268  7.78945457 7.40184158
 7.18992217 7.05875815 7.14045304 7.34277919 7.59940133 6.453625
 6.71538339 6.67582322 7.66622193 7.96589274 7.97556466 7.92696354
 8.08517875 7.9683195  8.09070872 7.75576717 6.99850964 6.98100574
 8.29254851 8.12651817 8.12651817 7.41216033 7.05444966 7.22183583
 7.05531284 7.58018942 6.76272951 6.97447891 6.98378997 7.60339934
 7.61085279 7.41216033 7.02108396 8.12651817 8.12651817 7.71912984
 7.96519829 7.3085428  6.81563999 6.6821086  7.59890046 6.8543545
 7.63723439 7.59890046 6.8543545  6.43454652 7.82524529 7.46336305
 6.43454652 7.63723439 7.9868449  7.67229246 7.83952558 7.32712329
 7.56371967 7.92696354 8.20193435 8.16593214 8.31066091 8.25192471
 7.27100854 7.7773736  7.7773736  8.11252776 7.83952558 8.17018565
 7.60339934 7.08590146 7.41216033 7.79770204 7.79770204 7.11151212
 7.41216033 7.61085279 7.60339934 7.3085428  7.27239839 6.85646198
 7.63723439 7.63723439 7.40184158 7.6718268  7.46336305 7.7773736
 7.7773736  7.7773736  7.7773736  8.11252776]","[4.60517019 3.36729583 4.57471098 4.07753744 4.27666612 4.24849524
 5.09986643 3.21887582 4.53259949 4.09434456 4.14313473 3.4339872
 3.17805383 2.56494936 4.12713439 3.71357207 3.63758616 4.20469262
 3.91202301 3.71357207 3.25809654 3.21887582 4.34380542 4.33073334
 4.60517019 4.15888308 4.78749174 4.12713439 3.68887945 3.8286414
 4.04305127 5.13579844 4.21950771 4.40671925 3.8286414  4.26267988
 4.17438727 3.8918203  3.63758616 3.55534806 3.4339872  3.21887582
 3.09104245 3.09104245 2.99573227 3.09104245 3.17805383 3.04452244
 2.77258872 2.83321334 2.7080502  2.94443898 3.25809654 3.09104245
 2.99573227 2.48490665 3.25809654 3.40119738 3.58351894 3.49650756
 3.4657359  3.25809654 2.89037176 2.83321334 2.77258872 3.13549422
 3.13549422 2.7080502  3.04452244 3.33220451 3.33220451 3.49650756
 4.14313473 3.95124372 4.2341065  4.18965474 3.36729583 4.06044301
 3.80666249 3.8501476  3.40119738 3.4339872  2.30258509 4.33073334
 4.07753744 4.11087386 4.20469262 3.91202301 3.63758616 3.80666249
 3.8918203  3.8918203  3.68887945 3.55534806 4.62497281 5.27811466
 4.75359019 3.58351894 3.73766962 3.8918203  4.4308168  3.40119738
 3.4339872  3.8286414  4.07753744 3.8918203  3.87120101 4.99043259
 5.4161004  4.82831374 4.33073334 3.21887582 4.35670883 4.15888308
 4.24849524 4.46590812 4.17438727 3.8501476  4.70048037 4.8978398
 4.77912349 5.14166356 4.99043259 5.01063529 4.53259949 3.87120101
 3.8286414  3.55534806 3.29583687 3.52636052 3.61091791 3.93182563
 3.87120101 4.07753744 4.2341065  5.39362755 5.43807931 5.3082677
 4.83628191 4.54329478 4.36944785 4.04305127 4.8978398  4.31748811
 4.15888308 3.8501476  3.61091791 4.00733319 4.99721227 4.99721227
 4.7095302  4.7095302  4.79579055 4.79579055 5.3981627  5.3981627
 4.18965474 4.18965474 4.79579055 4.79579055 5.3981627  5.3981627
 4.79579055 4.79579055 4.79579055 4.79579055 3.29583687 3.29583687
 3.29583687 3.29583687 4.54329478 4.54329478 4.54329478 4.54329478
 2.77258872 2.77258872 2.77258872 3.71357207 3.71357207 3.71357207
 1.38629436 1.38629436 2.07944154 2.07944154 1.94591015 1.94591015
 1.94591015 1.94591015 2.39789527 2.39789527 2.39789527 2.39789527
 1.94591015 1.94591015 2.56494936 1.94591015 1.94591015 1.94591015
 1.94591015 0.69314718 2.30258509 2.30258509 2.30258509 2.07944154
 2.07944154 2.07944154 2.07944154 1.38629436 1.94591015 2.30258509
 2.30258509 2.30258509 2.48490665 4.99721227 4.99721227 4.7095302
 4.7095302  4.79579055 4.79579055 5.3981627  5.3981627  4.18965474
 4.18965474 4.79579055 4.79579055 5.3981627  5.3981627  4.79579055
 4.79579055 4.79579055 4.79579055 3.29583687 3.29583687 3.29583687
 3.29583687 4.54329478 4.54329478 4.54329478 4.54329478 2.77258872
 2.77258872 2.77258872 3.71357207 3.71357207 3.71357207 2.63905733
 1.94591015 1.94591015 1.94591015 2.39789527 2.39789527 2.39789527
 2.39789527 1.94591015 1.94591015 2.56494936 1.94591015 1.94591015
 0.69314718 2.07944154 1.38629436 1.94591015 2.30258509 2.30258509
 2.30258509 2.48490665 1.09861229 1.94591015 4.39444915 4.27666612
 4.24849524 4.4543473  5.30330491 4.46590812 4.79579055 4.47733681
 4.79579055 4.79579055 5.01727984 5.01727984 5.30330491 5.14166356
 5.01727984 4.61512052 5.01727984 5.01727984 5.01727984 4.61512052
 4.48863637 5.19849703 4.61512052 5.01727984 4.04305127 3.93182563
 4.11087386 4.20469262 4.18965474 4.18965474 3.13549422 3.13549422
 3.76120012 3.33220451 3.89859999 3.89859999 3.30810696 3.30810696
 3.30810696 2.14006616 3.76120012 4.02535169 3.93182563 4.02535169
 3.93182563 3.71357207 4.51085951 4.29045944 4.30406509 4.21950771
 4.51085951 3.58351894 3.4339872  2.99573227 2.99573227 2.99573227
 2.99573227 2.77258872 2.56494936 2.99573227 2.30258509 2.07944154
 1.94591015 2.99573227 1.94591015 1.94591015 3.13549422 3.13549422
 3.13549422 3.17805383 3.49650756 3.13549422 3.29583687 3.33220451
 3.49650756 3.09104245 3.4339872  3.25809654 3.25809654 3.4339872
 2.07944154 1.38629436 1.60943791 2.19722458 3.25809654 3.17805383
 3.33220451 3.09104245 3.09104245 3.25809654 3.33220451 3.25809654
 2.94443898 2.94443898 2.94443898 2.94443898 2.77258872 2.94443898
 3.04452244 3.25809654 2.77258872 2.94443898 3.36729583 3.17805383
 3.04452244 3.04452244 3.09104245 3.25809654 3.33220451 2.89037176
 3.25809654 3.25809654 2.94443898 2.99573227 2.94443898 2.99573227
 2.94443898 2.94443898 2.94443898 2.94443898 2.94443898 3.04452244
 3.17805383 2.7080502  2.07944154 1.94591015 2.07944154 3.13549422
 3.13549422 3.13549422 2.94443898 3.13549422 2.94443898 3.13549422
 3.13549422 2.94443898 3.4339872  2.94443898 3.21887582 2.94443898
 4.47733681 4.21950771 4.21950771 3.76120012 4.48863637 4.21950771
 4.21950771 3.76120012 4.49980967 3.76120012 4.21950771 4.21950771
 3.4657359  4.4308168  4.44265126 3.17805383 4.51085951 4.21950771
 3.76120012 3.25809654 3.63758616 2.77258872 2.94443898 3.09104245
 2.94443898 2.94443898 3.17805383 2.94443898 3.09104245 3.58351894
 3.58351894 3.76120012 4.26267988 4.27666612 3.05242762 3.07577498
 3.17805383 3.09858966 3.12089542 3.14271446 3.16406759 3.18497427
 3.2054528  3.22552037 3.09104245 3.09104245 3.09104245 3.09104245
 3.09104245 3.09104245 3.30810696 3.76120012 3.76120012 3.30810696
 3.30810696 4.4543473  4.46590812 4.47733681 4.31748811 4.48863637
 4.33073334 4.4543473  4.41884061 4.34380542 4.35670883 4.38202663
 4.34380542 4.30406509 4.26267988 4.21950771 4.36944785 4.29045944
 4.34380542 4.30406509 3.17805383 4.26267988 4.33073334 4.34380542
 4.21950771 4.39444915 4.35670883 4.40671925 4.36944785 4.38202663
 4.41884061 4.4308168  4.39444915 4.44265126 4.61512052 4.39444915
 4.61512052 4.4543473  3.93182563 4.26267988 4.40671925 4.41884061
 4.48863637 4.61512052 4.79579055 4.61512052 4.79579055 4.39444915
 4.79579055 4.79579055 4.79579055 4.79579055 4.79579055 4.79579055
 4.79579055 4.79579055 4.79579055 4.79579055 4.60517019 4.61512052
 4.61512052 3.63758616 4.61512052 4.39444915 3.76120012 3.76120012
 2.97892516 3.00403108 3.0285221  3.8286414  3.71357207 4.26267988
 4.17438727 4.02535169 3.8918203  3.4339872  3.52636052 4.26267988
 4.17438727 3.68887945 3.8918203  3.4339872  3.13549422 4.1941899
 4.16821441 4.14154616 4.11414719 4.1941899  4.02535169 4.16821441
 4.14154616 4.11414719 3.61091791 4.1941899  4.16821441 4.14154616
 4.11414719 3.61091791 4.08597631 4.20469262 3.91202301 3.61091791
 3.63758616 3.63758616 3.63758616 3.04452244 3.13549422 3.04452244
 3.09104245 3.13549422 3.04452244 3.13549422 3.30810696 3.30810696
 3.04452244 3.21887582 2.30258509 3.13549422 2.9267394  2.95317266
 3.09104245 2.77258872 2.77258872 2.77258872 3.78418963 3.76120012
 3.71357207 3.63758616 3.33220451 3.52636052 3.52636052 3.93182563
 4.02535169 3.89859999 3.89859999 3.89859999 4.11087386 3.89859999
 3.66356165 3.89859999 3.89859999 3.89859999 3.76120012 3.76120012
 3.89859999 3.89859999 3.76120012 3.25809654 3.33220451 3.17805383
 3.25809654 2.77258872 3.04452244 2.77258872 2.60268969 2.39789527
 2.94443898 2.94443898 2.94443898 2.99573227 2.99573227 2.99573227
 2.99573227 2.99573227 2.99573227 2.94443898 2.94443898 2.99573227
 2.99573227 2.99573227 2.99573227 2.99573227 2.99573227 2.99573227
 2.99573227 2.30258509 2.30258509 3.25809654 3.13549422 3.13549422
 3.25809654 3.13549422 3.25809654 3.21887582 3.21887582 3.21887582
 3.25809654 3.25809654 3.13549422 3.25809654 3.21887582 3.25809654
 3.21887582 3.13549422 3.25809654 3.13549422 3.13549422 3.13549422
 3.13549422 3.13549422 3.25809654 3.25809654 3.13549422 3.13549422
 3.4657359  3.4657359  3.52636052 3.4657359  3.13549422 3.52636052
 3.49650756 3.4657359  3.4657359  3.4657359  3.4657359  3.09104245
 3.49650756 3.52636052 3.61091791 3.49650756 2.77258872 3.17805383
 3.25809654 3.49650756 3.49650756 3.33220451 3.49650756 3.4657359
 3.49650756 3.52636052 3.55534806 3.58351894 3.17805383 3.21887582
 3.76120012 3.25809654 3.25809654 3.76120012 3.89859999 2.77258872
 3.13549422 3.55534806 3.71357207 3.4339872  3.36729583 3.09104245
 3.4339872  3.49650756 3.55534806 3.52636052 3.52636052 3.52636052
 3.52636052 3.52636052 3.52636052 3.52636052 3.52636052 3.52636052
 3.52636052 3.52636052 3.52636052 3.52636052 3.52636052 3.52636052
 3.33220451 3.36729583 3.33220451 3.40119738 3.4657359  3.4339872
 3.25809654 3.52636052 3.25809654 2.77258872 3.25809654 3.52636052
 3.25809654 2.77258872 3.52636052 3.25809654 3.52636052 3.24519313
 3.17805383 2.77258872 3.17805383 1.09861229 1.38629436 1.60943791
 1.38629436 2.39789527 3.33220451 2.07944154 2.77258872 3.8286414
 3.93182563 3.29583687 3.29583687 2.07944154 2.77258872 4.11087386
 2.39789527 3.29583687 3.87120101 2.89037176 2.63905733 3.25809654
 2.89037176 2.94443898 3.13549422 3.71357207 3.73766962 3.55534806
 4.11087386 4.11087386 4.51085951 5.30330491 3.25809654 3.58351894
 4.06044301 4.39444915 4.06044301 3.93182563 4.11087386 3.61091791
 4.79579055 4.39444915 3.73198455 3.97029191 3.64631984 3.65374562
 4.02535169 3.25809654 5.52545294 3.93182563 3.72511954 4.39444915
 2.56494936 4.11087386 2.77258872 3.49650756 1.94591015 3.09104245
 4.02535169 3.33220451 3.09104245 3.71820707 3.25809654 3.66111666
 4.11087386 3.76120012 4.79579055 4.11087386 3.55534806 3.63758616
 3.09104245 3.66843376 4.11087386 4.02535169 4.11087386 3.71124648
 3.17805383 3.25809654 3.13549422 3.58351894 4.06044301 1.94591015
 2.77258872 2.56494936 4.21950771 4.39444915 3.8286414  3.8286414
 4.02535169 4.39444915 4.02535169 4.06044301 3.29583687 3.25809654
 4.79579055 3.87120101 4.4543473  3.69717826 2.07944154 3.4657359
 2.77258872 3.97029191 2.94443898 2.56494936 2.77258872 4.07753744
 4.18965474 3.69006922 3.09104245 4.04305127 4.34380542 4.02535169
 3.8286414  3.66356165 2.99573227 2.56494936 4.02535169 3.04452244
 4.11087386 4.06044301 1.79175947 1.79175947 4.11087386 3.80666249
 1.94591015 4.11087386 4.39444915 4.02535169 4.26267988 3.52636052
 4.02535169 3.8286414  4.39444915 4.11087386 5.14166356 4.51085951
 3.52636052 4.02535169 4.02535169 4.02535169 4.26267988 4.11087386
 4.09434456 3.13549422 3.68290929 4.11087386 4.11087386 2.83321334
 3.67569772 4.18965474 3.8501476  3.68887945 3.49650756 2.89037176
 4.17438727 4.06044301 3.70423711 4.18965474 3.76120012 4.02535169
